 2023-05-08 20:42:36,832 - Key.right
 2023-05-08 20:42:36,871 - Key.right
 2023-05-08 20:42:37,542 - Key.left
 2023-05-08 20:42:37,970 - Key.backspace
 2023-05-08 20:42:38,083 - '1'
 2023-05-08 20:42:39,577 - Key.ctrl_l
 2023-05-08 20:42:39,691 - <222>
 2023-05-08 20:42:51,733 - Key.backspace
 2023-05-08 20:42:51,893 - Key.backspace
 2023-05-08 20:42:52,298 - '-'
 2023-05-08 20:42:52,445 - '-'
 2023-05-08 20:42:54,925 - Key.ctrl_l
 2023-05-08 20:42:55,112 - <222>
 2023-05-08 20:43:30,311 - Key.ctrl_l
 2023-05-08 20:43:30,425 - '\x16'
 2023-05-08 20:43:31,462 - Key.left
 2023-05-08 20:43:31,979 - Key.left
 2023-05-08 20:43:32,013 - Key.left
 2023-05-08 20:43:32,045 - Key.left
 2023-05-08 20:43:32,078 - Key.left
 2023-05-08 20:43:32,118 - Key.left
 2023-05-08 20:43:32,143 - Key.left
 2023-05-08 20:43:32,175 - Key.left
 2023-05-08 20:43:32,215 - Key.left
 2023-05-08 20:43:32,247 - Key.left
 2023-05-08 20:43:32,279 - Key.left
 2023-05-08 20:43:32,311 - Key.left
 2023-05-08 20:43:32,346 - Key.left
 2023-05-08 20:43:32,377 - Key.left
 2023-05-08 20:43:32,409 - Key.left
 2023-05-08 20:43:32,443 - Key.left
 2023-05-08 20:43:32,477 - Key.left
 2023-05-08 20:43:32,512 - Key.left
 2023-05-08 20:43:32,547 - Key.left
 2023-05-08 20:43:32,580 - Key.left
 2023-05-08 20:43:32,612 - Key.left
 2023-05-08 20:43:32,645 - Key.left
 2023-05-08 20:43:32,677 - Key.left
 2023-05-08 20:43:32,710 - Key.left
 2023-05-08 20:43:32,741 - Key.left
 2023-05-08 20:43:32,775 - Key.left
 2023-05-08 20:43:32,815 - Key.left
 2023-05-08 20:43:32,966 - Key.left
 2023-05-08 20:43:33,125 - Key.left
 2023-05-08 20:43:33,266 - Key.left
 2023-05-08 20:43:33,603 - Key.enter
 2023-05-08 20:43:34,875 - Key.right
 2023-05-08 20:43:34,887 - Key.right
 2023-05-08 20:43:34,887 - Key.right
 2023-05-08 20:43:34,887 - Key.right
 2023-05-08 20:43:34,889 - Key.right
 2023-05-08 20:43:34,890 - Key.right
 2023-05-08 20:43:34,892 - Key.right
 2023-05-08 20:43:34,892 - Key.right
 2023-05-08 20:43:34,893 - Key.right
 2023-05-08 20:43:34,918 - Key.right
 2023-05-08 20:43:34,955 - Key.right
 2023-05-08 20:43:35,184 - Key.right
 2023-05-08 20:43:35,438 - Key.left
 2023-05-08 20:43:35,621 - Key.left
 2023-05-08 20:43:35,767 - Key.left
 2023-05-08 20:43:36,037 - Key.enter
 2023-05-08 20:43:36,454 - Key.right
 2023-05-08 20:43:36,969 - Key.right
 2023-05-08 20:43:36,999 - Key.right
 2023-05-08 20:43:37,033 - Key.right
 2023-05-08 20:43:37,072 - Key.right
 2023-05-08 20:43:37,099 - Key.right
 2023-05-08 20:43:37,131 - Key.right
 2023-05-08 20:43:37,162 - Key.right
 2023-05-08 20:43:37,196 - Key.right
 2023-05-08 20:43:37,518 - Key.right
 2023-05-08 20:43:37,818 - Key.enter
 2023-05-08 20:46:24,401 - 'd'
 2023-05-08 20:46:24,589 - 'i'
 2023-05-08 20:46:24,704 - 'a'
 2023-05-08 20:46:25,051 - 'g'
 2023-05-08 20:46:28,337 - Key.right
 2023-05-08 20:46:28,959 - Key.right
 2023-05-08 20:46:37,279 - Key.ctrl_l
 2023-05-08 20:46:37,494 - '\x01'
 2023-05-08 20:46:37,899 - '\x16'
 2023-05-08 20:48:01,651 - Key.enter
 2023-05-08 20:48:02,064 - 'p'
 2023-05-08 20:48:02,408 - 'u'
 2023-05-08 20:48:02,708 - 'b'
 2023-05-08 20:48:02,813 - 'l'
 2023-05-08 20:48:03,023 - 'i'
 2023-05-08 20:48:03,130 - 'c'
 2023-05-08 20:48:03,250 - Key.space
 2023-05-08 20:48:04,136 - 'v'
 2023-05-08 20:48:04,235 - 'o'
 2023-05-08 20:48:04,427 - 'i'
 2023-05-08 20:48:04,507 - 'd'
 2023-05-08 20:48:04,644 - Key.space
 2023-05-08 20:48:04,824 - 'r'
 2023-05-08 20:48:07,021 - 'c'
 2023-05-08 20:48:07,858 - Key.backspace
 2023-05-08 20:48:08,325 - 'u'
 2023-05-08 20:48:08,408 - 'r'
 2023-05-08 20:48:08,841 - Key.shift
 2023-05-08 20:48:09,155 - '('
 2023-05-08 20:48:10,148 - 'i'
 2023-05-08 20:48:10,363 - 'n'
 2023-05-08 20:48:10,460 - 't'
 2023-05-08 20:48:10,850 - '['
 2023-05-08 20:48:11,525 - Key.right
 2023-05-08 20:48:11,743 - Key.space
 2023-05-08 20:48:12,003 - 'n'
 2023-05-08 20:48:12,220 - 'u'
 2023-05-08 20:48:12,432 - 'm'
 2023-05-08 20:48:12,496 - 's'
 2023-05-08 20:48:13,337 - ','
 2023-05-08 20:48:13,498 - Key.space
 2023-05-08 20:48:13,643 - 'i'
 2023-05-08 20:48:13,869 - 'n'
 2023-05-08 20:48:13,965 - 't'
 2023-05-08 20:48:14,063 - Key.space
 2023-05-08 20:48:14,314 - 'i'
 2023-05-08 20:48:14,548 - 'n'
 2023-05-08 20:48:14,605 - 'd'
 2023-05-08 20:48:14,782 - 'e'
 2023-05-08 20:48:15,031 - 's'
 2023-05-08 20:48:15,649 - Key.backspace
 2023-05-08 20:48:15,737 - 'x'
 2023-05-08 20:48:15,970 - Key.right
 2023-05-08 20:48:16,178 - Key.shift
 2023-05-08 20:48:16,315 - '{'
 2023-05-08 20:48:16,555 - Key.enter
 2023-05-08 20:48:17,080 - Key.shift_r
 2023-05-08 20:48:17,297 - Key.shift_r
 2023-05-08 20:48:18,197 - Key.up
 2023-05-08 20:48:18,366 - Key.up
 2023-05-08 20:48:19,134 - Key.right
 2023-05-08 20:48:19,652 - Key.right
 2023-05-08 20:48:19,679 - Key.right
 2023-05-08 20:48:19,718 - Key.right
 2023-05-08 20:48:19,916 - Key.right
 2023-05-08 20:48:20,101 - Key.right
 2023-05-08 20:48:20,278 - Key.right
 2023-05-08 20:48:20,455 - Key.right
 2023-05-08 20:48:21,043 - Key.enter
 2023-05-08 20:48:24,142 - Key.shift
 2023-05-08 20:48:24,663 - Key.shift
 2023-05-08 20:48:24,693 - Key.shift
 2023-05-08 20:48:24,729 - Key.shift
 2023-05-08 20:48:24,763 - Key.shift
 2023-05-08 20:48:24,795 - Key.shift
 2023-05-08 20:48:24,829 - Key.shift
 2023-05-08 20:48:24,863 - Key.shift
 2023-05-08 20:48:24,895 - Key.shift
 2023-05-08 20:48:24,926 - Key.shift
 2023-05-08 20:48:24,964 - Key.shift
 2023-05-08 20:48:24,990 - Key.shift
 2023-05-08 20:48:25,023 - Key.shift
 2023-05-08 20:48:25,055 - Key.shift
 2023-05-08 20:48:25,096 - Key.shift
 2023-05-08 20:48:25,130 - Key.shift
 2023-05-08 20:48:25,161 - Key.shift
 2023-05-08 20:48:25,194 - Key.shift
 2023-05-08 20:48:25,226 - Key.shift
 2023-05-08 20:48:25,259 - Key.shift
 2023-05-08 20:48:25,291 - Key.shift
 2023-05-08 20:48:25,323 - Key.shift
 2023-05-08 20:48:25,356 - Key.shift
 2023-05-08 20:48:25,388 - Key.shift
 2023-05-08 20:48:25,421 - Key.shift
 2023-05-08 20:48:25,454 - Key.shift
 2023-05-08 20:48:25,486 - Key.shift
 2023-05-08 20:48:25,526 - Key.shift
 2023-05-08 20:48:25,561 - Key.shift
 2023-05-08 20:48:25,592 - Key.shift
 2023-05-08 20:48:25,625 - Key.shift
 2023-05-08 20:48:25,660 - Key.shift
 2023-05-08 20:48:25,691 - Key.shift
 2023-05-08 20:48:25,723 - Key.shift
 2023-05-08 20:48:25,756 - Key.shift
 2023-05-08 20:48:25,789 - Key.shift
 2023-05-08 20:48:25,821 - Key.shift
 2023-05-08 20:48:25,846 - 'L'
 2023-05-08 20:48:26,154 - 'i'
 2023-05-08 20:48:26,262 - 's'
 2023-05-08 20:48:26,421 - 't'
 2023-05-08 20:48:26,648 - Key.shift
 2023-05-08 20:48:26,673 - '<'
 2023-05-08 20:48:26,989 - Key.shift
 2023-05-08 20:48:26,998 - 'L'
 2023-05-08 20:48:27,176 - 'i'
 2023-05-08 20:48:27,268 - 's'
 2023-05-08 20:48:27,504 - 't'
 2023-05-08 20:48:28,322 - Key.shift
 2023-05-08 20:48:28,744 - 'I'
 2023-05-08 20:48:28,972 - 'n'
 2023-05-08 20:48:29,132 - 't'
 2023-05-08 20:48:29,343 - 'e'
 2023-05-08 20:48:29,596 - 'g'
 2023-05-08 20:48:29,708 - 'e'
 2023-05-08 20:48:30,114 - 'r'
 2023-05-08 20:48:30,662 - Key.shift
 2023-05-08 20:48:31,061 - '>'
 2023-05-08 20:48:31,208 - '>'
 2023-05-08 20:48:31,533 - Key.space
 2023-05-08 20:48:31,737 - 'a'
 2023-05-08 20:48:31,801 - 'l'
 2023-05-08 20:48:32,406 - Key.space
 2023-05-08 20:48:32,692 - '='
 2023-05-08 20:48:33,053 - Key.space
 2023-05-08 20:48:33,409 - 'n'
 2023-05-08 20:48:33,506 - 'e'
 2023-05-08 20:48:33,596 - 'w'
 2023-05-08 20:48:33,864 - Key.space
 2023-05-08 20:48:34,021 - Key.shift
 2023-05-08 20:48:34,143 - 'A'
 2023-05-08 20:48:34,408 - 'r'
 2023-05-08 20:48:34,574 - 'r'
 2023-05-08 20:48:34,688 - 'a'
 2023-05-08 20:48:35,208 - 'y'
 2023-05-08 20:48:35,630 - 'l'
 2023-05-08 20:48:35,823 - 'i'
 2023-05-08 20:48:35,867 - 's'
 2023-05-08 20:48:36,103 - 't'
 2023-05-08 20:48:36,590 - Key.shift
 2023-05-08 20:48:36,919 - '<'
 2023-05-08 20:48:37,112 - '>'
 2023-05-08 20:48:37,733 - ')'
 2023-05-08 20:48:38,217 - Key.backspace
 2023-05-08 20:48:38,410 - Key.shift
 2023-05-08 20:48:38,588 - '('
 2023-05-08 20:48:39,650 - Key.right
 2023-05-08 20:48:40,054 - ';'
 2023-05-08 20:48:40,671 - Key.left
 2023-05-08 20:48:41,182 - Key.left
 2023-05-08 20:48:41,223 - Key.left
 2023-05-08 20:48:41,256 - Key.left
 2023-05-08 20:48:41,288 - Key.left
 2023-05-08 20:48:41,321 - Key.left
 2023-05-08 20:48:41,355 - Key.left
 2023-05-08 20:48:41,388 - Key.left
 2023-05-08 20:48:41,420 - Key.left
 2023-05-08 20:48:41,454 - Key.left
 2023-05-08 20:48:41,485 - Key.left
 2023-05-08 20:48:41,519 - Key.left
 2023-05-08 20:48:41,551 - Key.left
 2023-05-08 20:48:41,584 - Key.left
 2023-05-08 20:48:41,617 - Key.left
 2023-05-08 20:48:41,650 - Key.left
 2023-05-08 20:48:41,682 - Key.left
 2023-05-08 20:48:41,714 - Key.left
 2023-05-08 20:48:41,747 - Key.left
 2023-05-08 20:48:41,787 - Key.left
 2023-05-08 20:48:41,820 - Key.left
 2023-05-08 20:48:42,044 - Key.left
 2023-05-08 20:48:42,760 - Key.right
 2023-05-08 20:48:43,127 - Key.backspace
 2023-05-08 20:48:43,277 - Key.backspace
 2023-05-08 20:48:43,423 - 'r'
 2023-05-08 20:48:43,591 - 'e'
 2023-05-08 20:48:43,738 - 's'
 2023-05-08 20:48:43,801 - 'u'
 2023-05-08 20:48:44,036 - 'l'
 2023-05-08 20:48:44,149 - 't'
 2023-05-08 20:48:45,217 - Key.left
 2023-05-08 20:48:45,372 - Key.left
 2023-05-08 20:48:45,648 - Key.left
 2023-05-08 20:48:46,005 - Key.left
 2023-05-08 20:48:46,325 - Key.left
 2023-05-08 20:48:51,414 - ','
 2023-05-08 20:48:52,217 - Key.space
 2023-05-08 20:48:52,382 - Key.shift
 2023-05-08 20:48:52,422 - 'L'
 2023-05-08 20:48:52,640 - 'i'
 2023-05-08 20:48:52,925 - 's'
 2023-05-08 20:48:53,294 - 't'
 2023-05-08 20:48:53,806 - Key.shift
 2023-05-08 20:48:53,918 - '<'
 2023-05-08 20:48:54,193 - Key.shift
 2023-05-08 20:48:54,209 - 'I'
 2023-05-08 20:48:54,430 - 'n'
 2023-05-08 20:48:56,075 - 't'
 2023-05-08 20:48:56,219 - 'e'
 2023-05-08 20:48:56,441 - 'g'
 2023-05-08 20:48:56,505 - 'e'
 2023-05-08 20:48:56,698 - 'r'
 2023-05-08 20:48:57,061 - Key.shift
 2023-05-08 20:48:57,483 - '>'
 2023-05-08 20:48:58,636 - Key.space
 2023-05-08 20:48:58,830 - 'a'
 2023-05-08 20:48:58,956 - 'k'
 2023-05-08 20:48:59,812 - Key.backspace
 2023-05-08 20:49:00,131 - 'l'
 2023-05-08 20:49:00,887 - Key.down
 2023-05-08 20:49:01,496 - Key.tab
 2023-05-08 20:49:02,706 - 'i'
 2023-05-08 20:49:02,805 - 'f'
 2023-05-08 20:49:02,944 - Key.shift
 2023-05-08 20:49:03,008 - '('
 2023-05-08 20:49:04,008 - 'i'
 2023-05-08 20:49:04,187 - 'n'
 2023-05-08 20:49:04,276 - 'd'
 2023-05-08 20:49:04,846 - 'e'
 2023-05-08 20:49:05,088 - 'x'
 2023-05-08 20:49:06,106 - Key.space
 2023-05-08 20:49:06,286 - '='
 2023-05-08 20:49:06,399 - '='
 2023-05-08 20:49:06,657 - Key.space
 2023-05-08 20:49:07,341 - 'n'
 2023-05-08 20:49:07,549 - 'u'
 2023-05-08 20:49:07,750 - 'm'
 2023-05-08 20:49:07,855 - 's'
 2023-05-08 20:49:08,060 - '.'
 2023-05-08 20:49:08,239 - 'l'
 2023-05-08 20:49:08,346 - 'e'
 2023-05-08 20:49:08,545 - 'n'
 2023-05-08 20:49:08,625 - 'g'
 2023-05-08 20:49:08,930 - 'h'
 2023-05-08 20:49:09,394 - Key.backspace
 2023-05-08 20:49:10,674 - 't'
 2023-05-08 20:49:10,787 - 'h'
 2023-05-08 20:49:11,450 - Key.right
 2023-05-08 20:49:11,679 - Key.shift
 2023-05-08 20:49:11,892 - '{'
 2023-05-08 20:49:12,241 - Key.enter
 2023-05-08 20:49:14,268 - 'r'
 2023-05-08 20:49:14,515 - 'e'
 2023-05-08 20:49:14,636 - 's'
 2023-05-08 20:49:14,783 - 'u'
 2023-05-08 20:49:15,038 - 'l'
 2023-05-08 20:49:15,111 - 't'
 2023-05-08 20:49:15,709 - '.'
 2023-05-08 20:49:15,834 - 'a'
 2023-05-08 20:49:15,999 - 'd'
 2023-05-08 20:49:16,151 - 'd'
 2023-05-08 20:49:16,273 - Key.shift
 2023-05-08 20:49:16,451 - '('
 2023-05-08 20:49:16,816 - 'n'
 2023-05-08 20:49:16,860 - 'e'
 2023-05-08 20:49:16,932 - 'w'
 2023-05-08 20:49:17,110 - Key.space
 2023-05-08 20:49:17,216 - Key.shift
 2023-05-08 20:49:17,305 - 'A'
 2023-05-08 20:49:17,622 - 'r'
 2023-05-08 20:49:17,752 - 'r'
 2023-05-08 20:49:17,859 - 'a'
 2023-05-08 20:49:18,254 - 'y'
 2023-05-08 20:49:18,465 - Key.shift
 2023-05-08 20:49:18,580 - 'L'
 2023-05-08 20:49:18,781 - 'i'
 2023-05-08 20:49:18,910 - 's'
 2023-05-08 20:49:19,230 - 't'
 2023-05-08 20:49:19,845 - Key.shift
 2023-05-08 20:49:20,078 - '<'
 2023-05-08 20:49:20,288 - '>'
 2023-05-08 20:49:21,027 - '('
 2023-05-08 20:49:21,363 - 'a'
 2023-05-08 20:49:22,064 - 'l'
 2023-05-08 20:49:22,965 - Key.right
 2023-05-08 20:49:23,102 - Key.right
 2023-05-08 20:49:23,520 - ';'
 2023-05-08 20:49:24,521 - Key.enter
 2023-05-08 20:49:26,915 - 'r'
 2023-05-08 20:49:27,118 - 'e'
 2023-05-08 20:49:27,812 - 't'
 2023-05-08 20:49:28,027 - 'u'
 2023-05-08 20:49:28,156 - 'r'
 2023-05-08 20:49:28,269 - 'n'
 2023-05-08 20:49:28,969 - ';'
 2023-05-08 20:49:29,823 - Key.down
 2023-05-08 20:49:30,119 - Key.enter
 2023-05-08 20:49:38,752 - '/'
 2023-05-08 20:49:38,890 - '/'
 2023-05-08 20:49:39,205 - 'i'
 2023-05-08 20:49:39,432 - 'n'
 2023-05-08 20:49:39,521 - 'c'
 2023-05-08 20:49:39,665 - 'l'
 2023-05-08 20:49:39,981 - 'u'
 2023-05-08 20:49:40,029 - 'd'
 2023-05-08 20:49:40,101 - 'e'
 2023-05-08 20:49:40,648 - Key.enter
 2023-05-08 20:49:41,315 - 'a'
 2023-05-08 20:49:41,579 - 'l'
 2023-05-08 20:49:41,804 - '.'
 2023-05-08 20:49:41,924 - 'a'
 2023-05-08 20:49:42,157 - 'd'
 2023-05-08 20:49:43,301 - Key.enter
 2023-05-08 20:49:44,045 - Key.up
 2023-05-08 20:49:44,290 - Key.up
 2023-05-08 20:49:44,503 - Key.up
 2023-05-08 20:49:45,445 - Key.right
 2023-05-08 20:49:45,734 - Key.enter
 2023-05-08 20:49:46,222 - 'i'
 2023-05-08 20:49:46,422 - 'n'
 2023-05-08 20:49:46,617 - 't'
 2023-05-08 20:49:46,749 - Key.space
 2023-05-08 20:49:46,945 - 'c'
 2023-05-08 20:49:47,286 - 'u'
 2023-05-08 20:49:47,435 - 'r'
 2023-05-08 20:49:47,590 - 'r'
 2023-05-08 20:49:47,874 - Key.space
 2023-05-08 20:49:48,021 - '='
 2023-05-08 20:49:48,126 - Key.space
 2023-05-08 20:49:49,051 - 'n'
 2023-05-08 20:49:49,252 - 'u'
 2023-05-08 20:49:49,448 - 'm'
 2023-05-08 20:49:49,548 - 's'
 2023-05-08 20:49:49,779 - '['
 2023-05-08 20:49:50,049 - 'i'
 2023-05-08 20:49:50,252 - 'n'
 2023-05-08 20:49:50,349 - 'd'
 2023-05-08 20:49:51,163 - Key.right
 2023-05-08 20:49:52,367 - Key.left
 2023-05-08 20:49:52,579 - 'e'
 2023-05-08 20:49:52,895 - 'x'
 2023-05-08 20:49:53,177 - Key.right
 2023-05-08 20:49:53,810 - ';'
 2023-05-08 20:49:54,432 - Key.down
 2023-05-08 20:49:54,783 - Key.down
 2023-05-08 20:49:55,722 - 'd'
 2023-05-08 20:49:56,199 - Key.shift
 2023-05-08 20:49:56,376 - '('
 2023-05-08 20:49:56,613 - 'c'
 2023-05-08 20:49:56,792 - 'u'
 2023-05-08 20:49:56,947 - 'r'
 2023-05-08 20:49:57,076 - 'r'
 2023-05-08 20:49:57,725 - Key.right
 2023-05-08 20:49:58,140 - ';'
 2023-05-08 20:49:58,433 - Key.enter
 2023-05-08 20:49:59,716 - 'r'
 2023-05-08 20:49:59,904 - 'e'
 2023-05-08 20:50:00,158 - Key.space
 2023-05-08 20:50:00,336 - 'u'
 2023-05-08 20:50:00,783 - Key.backspace
 2023-05-08 20:50:00,956 - Key.backspace
 2023-05-08 20:50:01,077 - 'c'
 2023-05-08 20:50:01,583 - 'u'
 2023-05-08 20:50:01,729 - 'r'
 2023-05-08 20:50:01,899 - Key.shift
 2023-05-08 20:50:01,998 - '('
 2023-05-08 20:50:03,230 - 'n'
 2023-05-08 20:50:03,456 - 'u'
 2023-05-08 20:50:03,664 - 'm'
 2023-05-08 20:50:03,755 - 's'
 2023-05-08 20:50:03,932 - ','
 2023-05-08 20:50:04,166 - 'i'
 2023-05-08 20:50:04,357 - 'n'
 2023-05-08 20:50:04,468 - 'd'
 2023-05-08 20:50:04,655 - 'e'
 2023-05-08 20:50:04,922 - 'x'
 2023-05-08 20:50:05,359 - '+'
 2023-05-08 20:50:05,480 - '1'
 2023-05-08 20:50:06,303 - ','
 2023-05-08 20:50:06,448 - 'a'
 2023-05-08 20:50:06,554 - 'l'
 2023-05-08 20:50:07,310 - Key.right
 2023-05-08 20:50:07,682 - ';'
 2023-05-08 20:50:08,953 - Key.enter
 2023-05-08 20:50:09,834 - '/'
 2023-05-08 20:50:09,983 - '/'
 2023-05-08 20:50:10,193 - 'e'
 2023-05-08 20:50:10,565 - 'x'
 2023-05-08 20:50:10,776 - 'c'
 2023-05-08 20:50:10,972 - 'l'
 2023-05-08 20:50:11,224 - 'u'
 2023-05-08 20:50:11,272 - 'd'
 2023-05-08 20:50:11,361 - 'e'
 2023-05-08 20:50:12,217 - Key.up
 2023-05-08 20:50:12,582 - Key.right
 2023-05-08 20:50:13,096 - Key.right
 2023-05-08 20:50:13,128 - Key.right
 2023-05-08 20:50:13,163 - Key.right
 2023-05-08 20:50:13,198 - Key.right
 2023-05-08 20:50:13,234 - Key.right
 2023-05-08 20:50:13,267 - Key.right
 2023-05-08 20:50:13,299 - Key.right
 2023-05-08 20:50:13,331 - Key.right
 2023-05-08 20:50:13,368 - Key.right
 2023-05-08 20:50:13,508 - Key.right
 2023-05-08 20:50:13,673 - Key.right
 2023-05-08 20:50:14,062 - Key.right
 2023-05-08 20:50:14,234 - Key.right
 2023-05-08 20:50:14,508 - Key.shift
 2023-05-08 20:50:14,686 - Key.up
 2023-05-08 20:50:16,122 - Key.alt_l
 2023-05-08 20:50:16,265 - Key.down
 2023-05-08 20:50:16,807 - Key.alt_l
 2023-05-08 20:50:17,100 - Key.down
 2023-05-08 20:50:20,493 - 'r'
 2023-05-08 20:50:20,665 - 'e'
 2023-05-08 20:50:21,450 - 'm'
 2023-05-08 20:50:21,653 - 'o'
 2023-05-08 20:50:21,980 - 'v'
 2023-05-08 20:50:22,061 - 'e'
 2023-05-08 20:50:23,027 - Key.right
 2023-05-08 20:50:23,338 - Key.right
 2023-05-08 20:50:25,347 - Key.ctrl_l
 2023-05-08 20:50:25,610 - '\x18'
 2023-05-08 20:50:25,869 - 'i'
 2023-05-08 20:50:26,328 - Key.backspace
 2023-05-08 20:50:26,506 - Key.shift
 2023-05-08 20:50:26,620 - 'I'
 2023-05-08 20:50:26,808 - 'n'
 2023-05-08 20:50:27,026 - 't'
 2023-05-08 20:50:27,219 - 'e'
 2023-05-08 20:50:27,406 - 'g'
 2023-05-08 20:50:27,487 - 'e'
 2023-05-08 20:50:27,723 - 'r'
 2023-05-08 20:50:28,409 - '.'
 2023-05-08 20:50:28,589 - 'v'
 2023-05-08 20:50:28,653 - 'a'
 2023-05-08 20:50:28,775 - 'l'
 2023-05-08 20:50:29,021 - 'u'
 2023-05-08 20:50:29,096 - 'e'
 2023-05-08 20:50:29,315 - Key.shift
 2023-05-08 20:50:29,429 - 'O'
 2023-05-08 20:50:29,624 - 'f'
 2023-05-08 20:50:29,875 - Key.shift
 2023-05-08 20:50:29,882 - '('
 2023-05-08 20:50:30,537 - Key.ctrl_l
 2023-05-08 20:50:30,749 - '\x16'
 2023-05-08 20:50:43,322 - 'r'
 2023-05-08 20:50:43,508 - 'e'
 2023-05-08 20:50:43,868 - 'c'
 2023-05-08 20:50:44,377 - 'u'
 2023-05-08 20:50:44,475 - 'r'
 2023-05-08 20:50:44,660 - Key.shift
 2023-05-08 20:50:44,824 - '('
 2023-05-08 20:50:46,811 - 'n'
 2023-05-08 20:50:47,391 - 'u'
 2023-05-08 20:50:47,593 - 'm'
 2023-05-08 20:50:47,689 - 's'
 2023-05-08 20:50:47,901 - ','
 2023-05-08 20:50:48,779 - '0'
 2023-05-08 20:50:49,154 - '.'
 2023-05-08 20:50:49,480 - 'n'
 2023-05-08 20:50:49,545 - 'e'
 2023-05-08 20:50:49,626 - 'w'
 2023-05-08 20:50:49,789 - Key.space
 2023-05-08 20:50:49,909 - Key.shift
 2023-05-08 20:50:50,040 - 'A'
 2023-05-08 20:50:50,317 - 'r'
 2023-05-08 20:50:50,498 - 'a'
 2023-05-08 20:50:50,506 - 'r'
 2023-05-08 20:50:51,260 - Key.backspace
 2023-05-08 20:50:51,438 - Key.backspace
 2023-05-08 20:50:51,528 - 'r'
 2023-05-08 20:50:51,602 - 'a'
 2023-05-08 20:50:52,189 - 'y'
 2023-05-08 20:50:52,388 - Key.shift
 2023-05-08 20:50:52,502 - 'L'
 2023-05-08 20:50:52,713 - 'i'
 2023-05-08 20:50:52,833 - 's'
 2023-05-08 20:50:53,274 - 't'
 2023-05-08 20:50:53,631 - Key.shift
 2023-05-08 20:50:53,858 - '<'
 2023-05-08 20:50:54,052 - Key.shift
 2023-05-08 20:50:54,143 - 'I'
 2023-05-08 20:50:54,361 - 'n'
 2023-05-08 20:50:55,456 - 't'
 2023-05-08 20:50:55,585 - 'e'
 2023-05-08 20:50:55,756 - 'g'
 2023-05-08 20:50:55,845 - 'e'
 2023-05-08 20:50:56,033 - 'r'
 2023-05-08 20:50:56,410 - Key.shift
 2023-05-08 20:50:56,774 - '>'
 2023-05-08 20:50:57,672 - Key.right
 2023-05-08 20:50:58,046 - ';'
 2023-05-08 20:50:58,318 - Key.enter
 2023-05-08 20:50:58,518 - 'r'
 2023-05-08 20:50:58,703 - 'e'
 2023-05-08 20:50:59,032 - 't'
 2023-05-08 20:50:59,257 - 'u'
 2023-05-08 20:50:59,305 - 'r'
 2023-05-08 20:50:59,532 - 'n'
 2023-05-08 20:50:59,747 - Key.space
 2023-05-08 20:51:01,699 - 'r'
 2023-05-08 20:51:01,885 - 'e'
 2023-05-08 20:51:01,966 - 's'
 2023-05-08 20:51:02,163 - 'u'
 2023-05-08 20:51:02,408 - 'l'
 2023-05-08 20:51:02,488 - 't'
 2023-05-08 20:51:03,218 - ';'
 2023-05-08 20:51:03,969 - Key.ctrl_l
 2023-05-08 20:51:04,227 - <222>
 2023-05-08 20:51:14,615 - Key.shift_r
 2023-05-08 20:51:14,982 - '<'
 2023-05-08 20:51:29,580 - Key.right
 2023-05-08 20:51:29,767 - Key.right
 2023-05-08 20:51:30,808 - Key.shift_r
 2023-05-08 20:51:31,327 - Key.shift_r
 2023-05-08 20:51:31,360 - Key.shift_r
 2023-05-08 20:51:31,392 - Key.shift_r
 2023-05-08 20:51:31,425 - '('
 2023-05-08 20:51:37,041 - Key.backspace
 2023-05-08 20:51:37,389 - ','
 2023-05-08 20:51:44,041 - Key.ctrl_l
 2023-05-08 20:51:44,394 - <222>
 2023-05-08 20:51:45,982 - Key.ctrl_l
 2023-05-08 20:51:46,232 - <222>
 2023-05-08 20:52:04,692 - Key.backspace
 2023-05-08 20:52:05,131 - Key.shift_r
 2023-05-08 20:52:05,653 - Key.shift_r
 2023-05-08 20:52:05,687 - Key.shift_r
 2023-05-08 20:52:05,718 - Key.shift_r
 2023-05-08 20:52:05,753 - Key.shift_r
 2023-05-08 20:52:05,787 - Key.shift_r
 2023-05-08 20:52:05,819 - Key.shift_r
 2023-05-08 20:52:05,851 - Key.shift_r
 2023-05-08 20:52:05,887 - Key.shift_r
 2023-05-08 20:52:05,916 - Key.shift_r
 2023-05-08 20:52:05,949 - Key.shift_r
 2023-05-08 20:52:05,987 - Key.shift_r
 2023-05-08 20:52:06,014 - Key.shift_r
 2023-05-08 20:52:06,048 - Key.shift_r
 2023-05-08 20:52:06,088 - Key.shift_r
 2023-05-08 20:52:06,121 - Key.shift_r
 2023-05-08 20:52:06,154 - Key.shift_r
 2023-05-08 20:52:06,188 - Key.shift_r
 2023-05-08 20:52:06,220 - Key.shift_r
 2023-05-08 20:52:06,252 - Key.shift_r
 2023-05-08 20:52:06,289 - Key.shift_r
 2023-05-08 20:52:06,317 - Key.shift_r
 2023-05-08 20:52:06,350 - Key.shift_r
 2023-05-08 20:52:06,389 - Key.shift_r
 2023-05-08 20:52:06,414 - Key.shift_r
 2023-05-08 20:52:06,447 - Key.shift_r
 2023-05-08 20:52:06,481 - Key.shift_r
 2023-05-08 20:52:06,514 - Key.shift_r
 2023-05-08 20:52:06,547 - Key.shift_r
 2023-05-08 20:52:06,588 - Key.shift_r
